"6762cf249ab94c667c43eaf7","2024-12-18T13:33:21.391Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762cf249ab94c667c43eaf8","2024-12-18T13:33:24.445Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762cf249ab94c667c43eaf9","2024-12-18T13:33:24.408Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762cf97eb871572bf18b963","2024-12-18T13:35:18.644Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762cf97eb871572bf18b964","2024-12-18T13:35:16.578Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762cf98eb871572bf18b965","2024-12-18T13:35:19.748Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762cf98eb871572bf18b966","2024-12-18T13:35:19.720Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762cfcbd156c00ef4a375e5","2024-12-18T13:36:10.772Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762cfcbd156c00ef4a375e6","2024-12-18T13:36:08.774Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762cfccd156c00ef4a375e7","2024-12-18T13:36:11.876Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762cfccd156c00ef4a375e8","2024-12-18T13:36:11.835Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762cfffa8a6e9664419320b","2024-12-18T13:37:02.308Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762cfffa8a6e9664419320c","2024-12-18T13:37:01.073Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762cfffa8a6e9664419320d","2024-12-18T13:37:03.442Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762d000a8a6e9664419320e","2024-12-18T13:37:03.393Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762d03d0cd8cf0c0bc8e6b0","2024-12-18T13:38:04.598Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762d03d0cd8cf0c0bc8e6b1","2024-12-18T13:38:03.218Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762d03e0cd8cf0c0bc8e6b2","2024-12-18T13:38:05.815Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762d03e0cd8cf0c0bc8e6b3","2024-12-18T13:38:05.776Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762d094cbc62e2b3c39cc2d","2024-12-18T13:39:31.672Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762d094cbc62e2b3c39cc2e","2024-12-18T13:39:30.287Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762d095cbc62e2b3c39cc2f","2024-12-18T13:39:32.858Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762d095cbc62e2b3c39cc30","2024-12-18T13:39:32.825Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762d0b153b51776015b5c5c","2024-12-18T13:40:00.486Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762d0b153b51776015b5c5d","2024-12-18T13:39:59.288Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762d0b253b51776015b5c5e","2024-12-18T13:40:01.734Z","SqlDatabaseClient","putMatch()","https://api.opendota.com/api/matches/123","FAIL","system"
"6762d0b253b51776015b5c5f","2024-12-18T13:40:01.697Z","SqlDatabaseClient","getMatch()","java.io.FileNotFoundException: https://api.opendota.com/api/matches/123","FAIL","system"
